기준년월,광역지자체,방문자 구분,방문자 수
20230501,광주광역시,현지인방문자(a),777728.0
20230501,광주광역시,외지인방문자(b),148736.0
20230501,광주광역시,외국인방문자(c),321.0
20230502,광주광역시,현지인방문자(a),814776.0
20230502,광주광역시,외지인방문자(b),127624.0
20230502,광주광역시,외국인방문자(c),319.0
20230503,광주광역시,현지인방문자(a),816333.0
20230503,광주광역시,외지인방문자(b),133924.0
20230503,광주광역시,외국인방문자(c),323.0
20230504,광주광역시,현지인방문자(a),808325.0
20230504,광주광역시,외지인방문자(b),168224.0
20230504,광주광역시,외국인방문자(c),340.0
20230505,광주광역시,현지인방문자(a),687278.0
20230505,광주광역시,외지인방문자(b),228316.0
20230505,광주광역시,외국인방문자(c),304.0
20230506,광주광역시,현지인방문자(a),711375.0
20230506,광주광역시,외지인방문자(b),269420.0
20230506,광주광역시,외국인방문자(c),312.0
20230507,광주광역시,현지인방문자(a),714868.0
20230507,광주광역시,외지인방문자(b),217441.0
20230507,광주광역시,외국인방문자(c),301.0
20230508,광주광역시,현지인방문자(a),818310.0
20230508,광주광역시,외지인방문자(b),147378.0
20230508,광주광역시,외국인방문자(c),300.0
20230509,광주광역시,현지인방문자(a),813379.0
20230509,광주광역시,외지인방문자(b),142888.0
20230509,광주광역시,외국인방문자(c),300.0
20230510,광주광역시,현지인방문자(a),822136.0
20230510,광주광역시,외지인방문자(b),147122.0
20230510,광주광역시,외국인방문자(c),314.0
20230511,광주광역시,현지인방문자(a),814608.0
20230511,광주광역시,외지인방문자(b),149776.0
20230511,광주광역시,외국인방문자(c),284.0
20230512,광주광역시,현지인방문자(a),819455.0
20230512,광주광역시,외지인방문자(b),175290.0
20230512,광주광역시,외국인방문자(c),259.0
20230513,광주광역시,현지인방문자(a),755226.0
20230513,광주광역시,외지인방문자(b),237422.0
20230513,광주광역시,외국인방문자(c),239.0
20230514,광주광역시,현지인방문자(a),728350.0
20230514,광주광역시,외지인방문자(b),190088.0
20230514,광주광역시,외국인방문자(c),209.0
20230515,광주광역시,현지인방문자(a),814849.0
20230515,광주광역시,외지인방문자(b),149194.0
20230515,광주광역시,외국인방문자(c),248.0
20230516,광주광역시,현지인방문자(a),811986.0
20230516,광주광역시,외지인방문자(b),147931.0
20230516,광주광역시,외국인방문자(c),296.0
20230517,광주광역시,현지인방문자(a),820256.0
20230517,광주광역시,외지인방문자(b),155494.0
20230517,광주광역시,외국인방문자(c),303.0
20230518,광주광역시,현지인방문자(a),795484.0
20230518,광주광역시,외지인방문자(b),160363.0
20230518,광주광역시,외국인방문자(c),305.0
20230519,광주광역시,현지인방문자(a),820869.0
20230519,광주광역시,외지인방문자(b),184611.0
20230519,광주광역시,외국인방문자(c),318.0
20230520,광주광역시,현지인방문자(a),755762.0
20230520,광주광역시,외지인방문자(b),250537.0
20230520,광주광역시,외국인방문자(c),240.0
20230521,광주광역시,현지인방문자(a),731798.0
20230521,광주광역시,외지인방문자(b),203756.0
20230521,광주광역시,외국인방문자(c),237.0
20230522,광주광역시,현지인방문자(a),804850.0
20230522,광주광역시,외지인방문자(b),154024.0
20230522,광주광역시,외국인방문자(c),238.0
20230523,광주광역시,현지인방문자(a),809375.0
20230523,광주광역시,외지인방문자(b),153366.0
20230523,광주광역시,외국인방문자(c),241.0
20230524,광주광역시,현지인방문자(a),812920.0
20230524,광주광역시,외지인방문자(b),156065.0
20230524,광주광역시,외국인방문자(c),265.0
20230525,광주광역시,현지인방문자(a),809711.0
20230525,광주광역시,외지인방문자(b),161396.0
20230525,광주광역시,외국인방문자(c),249.0
20230526,광주광역시,현지인방문자(a),815108.0
20230526,광주광역시,외지인방문자(b),195346.0
20230526,광주광역시,외국인방문자(c),271.0
20230527,광주광역시,현지인방문자(a),715074.0
20230527,광주광역시,외지인방문자(b),262392.0
20230527,광주광역시,외국인방문자(c),267.0
20230528,광주광역시,현지인방문자(a),699083.0
20230528,광주광역시,외지인방문자(b),243096.0
20230528,광주광역시,외국인방문자(c),238.0
20230529,광주광역시,현지인방문자(a),703689.0
20230529,광주광역시,외지인방문자(b),190382.0
20230529,광주광역시,외국인방문자(c),224.0
20230530,광주광역시,현지인방문자(a),812508.0
20230530,광주광역시,외지인방문자(b),163233.0
20230530,광주광역시,외국인방문자(c),242.0
20230531,광주광역시,현지인방문자(a),826396.0
20230531,광주광역시,외지인방문자(b),164360.0
20230531,광주광역시,외국인방문자(c),228.0
20230501,광주광역시,외부방문자(b+c),149057.0
20230502,광주광역시,외부방문자(b+c),127943.0
20230503,광주광역시,외부방문자(b+c),134247.0
20230504,광주광역시,외부방문자(b+c),168564.0
20230505,광주광역시,외부방문자(b+c),228619.0
20230506,광주광역시,외부방문자(b+c),269732.0
20230507,광주광역시,외부방문자(b+c),217742.0
20230508,광주광역시,외부방문자(b+c),147678.0
20230509,광주광역시,외부방문자(b+c),143187.0
20230510,광주광역시,외부방문자(b+c),147436.0
20230511,광주광역시,외부방문자(b+c),150059.0
20230512,광주광역시,외부방문자(b+c),175550.0
20230513,광주광역시,외부방문자(b+c),237661.0
20230514,광주광역시,외부방문자(b+c),190297.0
20230515,광주광역시,외부방문자(b+c),149443.0
20230516,광주광역시,외부방문자(b+c),148227.0
20230517,광주광역시,외부방문자(b+c),155798.0
20230518,광주광역시,외부방문자(b+c),160668.0
20230519,광주광역시,외부방문자(b+c),184929.0
20230520,광주광역시,외부방문자(b+c),250777.0
20230521,광주광역시,외부방문자(b+c),203993.0
20230522,광주광역시,외부방문자(b+c),154263.0
20230523,광주광역시,외부방문자(b+c),153607.0
20230524,광주광역시,외부방문자(b+c),156330.0
20230525,광주광역시,외부방문자(b+c),161645.0
20230526,광주광역시,외부방문자(b+c),195616.0
20230527,광주광역시,외부방문자(b+c),262658.0
20230528,광주광역시,외부방문자(b+c),243334.0
20230529,광주광역시,외부방문자(b+c),190607.0
20230530,광주광역시,외부방문자(b+c),163475.0
20230531,광주광역시,외부방문자(b+c),164588.0
20230501,광주광역시,전체방문자(a+b+c),926785.0
20230502,광주광역시,전체방문자(a+b+c),942718.0
20230503,광주광역시,전체방문자(a+b+c),950580.0
20230504,광주광역시,전체방문자(a+b+c),976889.0
20230505,광주광역시,전체방문자(a+b+c),915897.0
20230506,광주광역시,전체방문자(a+b+c),981107.0
20230507,광주광역시,전체방문자(a+b+c),932610.0
20230508,광주광역시,전체방문자(a+b+c),965988.0
20230509,광주광역시,전체방문자(a+b+c),956566.0
20230510,광주광역시,전체방문자(a+b+c),969572.0
20230511,광주광역시,전체방문자(a+b+c),964667.0
20230512,광주광역시,전체방문자(a+b+c),995005.0
20230513,광주광역시,전체방문자(a+b+c),992888.0
20230514,광주광역시,전체방문자(a+b+c),918647.0
20230515,광주광역시,전체방문자(a+b+c),964292.0
20230516,광주광역시,전체방문자(a+b+c),960213.0
20230517,광주광역시,전체방문자(a+b+c),976054.0
20230518,광주광역시,전체방문자(a+b+c),956152.0
20230519,광주광역시,전체방문자(a+b+c),1005798.0
20230520,광주광역시,전체방문자(a+b+c),1006539.0
20230521,광주광역시,전체방문자(a+b+c),935790.0
20230522,광주광역시,전체방문자(a+b+c),959112.0
20230523,광주광역시,전체방문자(a+b+c),962982.0
20230524,광주광역시,전체방문자(a+b+c),969251.0
20230525,광주광역시,전체방문자(a+b+c),971356.0
20230526,광주광역시,전체방문자(a+b+c),1010724.0
20230527,광주광역시,전체방문자(a+b+c),977733.0
20230528,광주광역시,전체방문자(a+b+c),942417.0
20230529,광주광역시,전체방문자(a+b+c),894296.0
20230530,광주광역시,전체방문자(a+b+c),975982.0
20230531,광주광역시,전체방문자(a+b+c),990984.0
